Title;ID;Frame;Pearson;ObjPear;Spearman;ObjSp;Overlap;K1;K2;M1;M2;Inters;I1;I2;ICQ;CCFmin;CCFmax;ChR;ChG;ThR;ThG;SiR;SiG;ROI;Ref;Treatment;Feeding;Slide;Series
A405+BODI Prop-Lys;Blue/Red;0;0.803;0.745;0.807;0.821;0.841;0.262;3;1;1;1;1;1;0.438;0.663;0.806;0;2;17.506;1.5733;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;1
A405+BODI Prop-Lys;Green/Red;0;0.609;0.609;0.724;0.724;0.691;1.183;0;1;1;0;1;0;0.37;0.437;0.613;1;2;1.9071;0.00045;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;1
A405+BODI Prop-Lys;Blue/Green;0;0.724;0.63;0.692;0.653;0.758;0.063;9;1;1;1;1;1;0.447;0.592;0.737;0;1;19.956;1.0229;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;2
A405+BODI Prop-Lys;Blue/Red;0;0.732;0.732;0.495;0.495;0.775;0.198;3;1;1;1;1;1;0.442;0.596;0.732;0;2;4.8627;0.00082;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;2
A405+BODI Prop-Lys;Green/Red;0;0.884;0.884;0.631;0.631;0.9;2.874;0;1;1;0;1;0;0.464;0.638;0.886;1;2;0.21769;0.00082;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;2
A405+BODI Prop-Lys;Blue/Green;0;0.816;0.766;0.722;0.712;0.851;0.087;8;1;1;1;1;1;0.446;0.773;0.83;0;1;24.091;0.73943;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;3
A405+BODI Prop-Lys;Blue/Red;0;0.814;0.814;0.625;0.623;0.85;0.265;3;1;1;1;1;1;0.442;0.768;0.846;0;2;18.015;0.00053;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;3
A405+BODI Prop-Lys;Green/Red;0;0.913;0.913;0.779;0.78;0.929;2.873;0;1;1;0;1;0;0.483;0.848;0.914;1;2;0.39129;0.00053;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;3
A405+BODI Prop-Lys;Blue/Green;0;0.812;0.766;0.713;0.714;0.847;0;7.672;1;1;0.484;1;0.87;0.447;0.767;0.824;0;1;22.7;0.76176;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;4
A405+BODI Prop-Lys;Blue/Red;0;0.798;0.798;0.616;0.616;0.837;0;3.355;1;1;0.727;1;0.727;0.441;0.749;0.827;0;2;15.944;0.00042;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;4
A405+BODI Prop-Lys;Green/Red;0;0.917;0.917;0.709;0.709;0.931;2;0.403;1;1;0.393;1;0.393;0.484;0.844;0.917;1;2;0.35549;0.00042;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;4
A405+BODI Prop-Lys;Blue/Green;0;0.719;0.719;0.456;0.456;0.771;0;11.282;1;1;0.992;1;1;0.416;0.602;0.725;0;1;0.38121;0.00014;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;5
A405+BODI Prop-Lys;Blue/Red;0;0.75;0.667;0.777;0.729;0.784;0;2.832;1;1;0.617;1;0.736;0.45;0.611;0.751;0;2;23.072;1.0834;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;5
A405+BODI Prop-Lys;Green/Red;0;0.858;0.858;0.704;0.704;0.879;3;0.245;1;1;0.435;1;0.435;0.445;0.646;0.861;1;2;0.21765;0.00191;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;5
A405+BODI Prop-Lys;Blue/Green;0;0.698;0.596;0.703;0.63;0.735;0;9.39;1;1;0.527;1;0.787;0.436;0.563;0.704;0;1;21.873;1.1218;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;6
A405+BODI Prop-Lys;Blue/Red;0;0.745;0.745;0.559;0.559;0.792;0;3.849;1;1;0.98;1;0.98;0.44;0.603;0.746;0;2;3.7656;0.00262;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;6
A405+BODI Prop-Lys;Green/Red;0;0.873;0.873;0.619;0.619;0.892;2;0.322;1;1;0.465;1;0.465;0.448;0.64;0.876;1;2;0.17001;0.00262;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;6
A405+BODI Prop-Lys;Blue/Green;0;0.297;-0.018;0.483;-0.103;0.38;0.063;2.274;0.751;0.529;0.4;0.691;0.487;0.327;0.077;0.32;0;1;96.865;7.1;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;7
A405+BODI Prop-Lys;Blue/Red;0;0.819;0.762;0.782;0.811;0.848;0.288;2.498;0.918;0.998;0.538;0.548;0.968;0.445;0.382;0.854;0;2;17.637;1.9185;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;7
A405+BODI Prop-Lys;Green/Red;0;0.531;0.531;0.696;0.696;0.609;1.78;0.208;1;0.947;0.308;1;0.308;0.344;0.193;0.533;1;2;2.0553;0.00057;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;7
A405+BODI Prop-Lys;Blue/Green;0;0.294;-0.015;0.487;-0.102;0.375;0.067;2.117;0.76;0.527;0.401;0.702;0.483;0.33;0.077;0.319;0;1;93.528;7.3449;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;8
A405+BODI Prop-Lys;Blue/Red;0;0.811;0.74;0.786;0.799;0.841;0.22;3.212;0.917;0.998;0.558;0.571;0.962;0.446;0.374;0.845;0;2;18.542;2.1624;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;8
A405+BODI Prop-Lys;Green/Red;0;0.545;0.545;0.71;0.71;0.624;1.308;0.298;1;0.942;0.319;1;0.319;0.345;0.199;0.547;1;2;1.8318;0.00044;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;8
A405+BODI Prop-Lys;Blue/Green;0;0.761;0.649;0.748;0.692;0.799;0.075;8.564;0.892;0.975;0.55;0.592;0.886;0.425;0.395;0.773;0;1;27.626;1.023;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;9
A405+BODI Prop-Lys;Blue/Red;0;0.806;0.76;0.807;0.85;0.839;0.306;2.301;0.951;0.999;0.546;0.556;0.968;0.452;0.435;0.808;0;2;19.717;1.2266;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;9
A405+BODI Prop-Lys;Green/Red;0;0.898;0.898;0.76;0.761;0.914;3.645;0.229;1;0.977;0.31;1;0.31;0.46;0.453;0.902;1;2;0.17629;0.00056;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;9
A405+BODI Prop-Lys;Blue/Green;0;0.758;0.634;0.752;0.677;0.797;0.079;8.008;0.89;0.97;0.563;0.609;0.881;0.425;0.388;0.771;0;1;28.306;1.2374;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;10
A405+BODI Prop-Lys;Blue/Red;0;0.807;0.755;0.805;0.85;0.84;0.235;3.002;0.946;0.999;0.547;0.556;0.97;0.453;0.428;0.809;0;2;20.424;1.6777;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;10
A405+BODI Prop-Lys;Green/Red;0;0.903;0.903;0.782;0.782;0.919;2.639;0.32;1;0.967;0.35;1;0.35;0.456;0.454;0.907;1;2;0.09078;0.00044;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;10
A405+BODI Prop-Lys;Blue/Green;0;0.755;0.637;0.756;0.652;0.793;0.072;8.67;0.907;0.962;0.59;0.658;0.851;0.411;0.477;0.758;0;1;19.382;0.95323;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;11
A405+BODI Prop-Lys;Blue/Red;0;0.825;0.774;0.838;0.859;0.853;0.287;2.533;0.976;0.999;0.639;0.671;0.932;0.446;0.555;0.825;0;2;12.558;0.80751;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;11
A405+BODI Prop-Lys;Green/Red;0;0.879;0.878;0.758;0.759;0.897;3.359;0.239;1;0.982;0.334;1;0.334;0.447;0.432;0.883;1;2;0.28197;0.00059;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;11
A405+BODI Prop-Lys;Blue/Green;0;0.757;0.636;0.755;0.653;0.794;0.078;8.079;0.91;0.959;0.59;0.66;0.848;0.413;0.476;0.759;0;1;17.585;1.0167;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;12
A405+BODI Prop-Lys;Blue/Red;0;0.815;0.764;0.827;0.853;0.845;0.218;3.276;0.973;0.998;0.62;0.65;0.93;0.447;0.542;0.815;0;2;10.936;0.89177;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;12
A405+BODI Prop-Lys;Green/Red;0;0.887;0.887;0.76;0.76;0.904;2.416;0.339;1;0.976;0.357;1;0.357;0.45;0.44;0.892;1;2;0.21913;0.00045;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;12
A405+BODI Prop-Lys;Blue/Green;0;0.705;0.647;0.737;0.721;0.742;0.082;6.728;0.956;0.993;0.553;0.643;0.798;0.434;0.372;0.712;0;1;6.2232;0.28931;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;13
A405+BODI Prop-Lys;Blue/Red;0;0.826;0.78;0.818;0.845;0.852;0.256;2.84;0.982;0.999;0.619;0.667;0.896;0.451;0.458;0.828;0;2;5.5858;0.5159;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;13
A405+BODI Prop-Lys;Green/Red;0;0.818;0.818;0.633;0.633;0.841;2.293;0.308;1;0.992;0.731;1;0.731;0.473;0.377;0.821;1;2;0.03026;0.00046;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;13
A405+BODI Prop-Lys;Blue/Green;0;0.71;0.656;0.723;0.715;0.747;0.088;6.349;0.949;0.993;0.526;0.599;0.812;0.435;0.374;0.72;0;1;6.1347;0.31677;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;14
A405+BODI Prop-Lys;Blue/Red;0;0.809;0.758;0.812;0.85;0.837;0.209;3.348;0.973;0.999;0.589;0.615;0.933;0.45;0.445;0.812;0;2;5.8068;0.58084;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;14
A405+BODI Prop-Lys;Green/Red;0;0.83;0.799;0.774;0.792;0.851;1.809;0.4;0.989;0.997;0.593;0.68;0.823;0.476;0.378;0.834;1;2;0.17116;0.41306;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;14
A405+BODI Prop-Lys;Blue/Green;0;0.663;0.663;0.559;0.559;0.706;0.072;6.956;0.875;1;0.401;0.401;1;0.435;0.345;0.69;0;1;0.01852;0.20125;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;15
A405+BODI Prop-Lys;Blue/Red;0;0.751;0.751;0.699;0.699;0.788;0.282;2.206;0.897;1;0.385;0.385;1;0.446;0.401;0.783;0;2;0.01852;0.22305;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;15
A405+BODI Prop-Lys;Green/Red;0;0.793;0.792;0.65;0.648;0.816;2.887;0.231;1;0.984;0.407;0.997;0.407;0.473;0.402;0.793;1;2;0.19967;0.00046;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;15
A405+BODI Prop-Lys;Blue/Green;0;0.65;0.65;0.57;0.57;0.694;0.075;6.383;0.85;1;0.349;0.349;1;0.434;0.339;0.677;0;1;0.01937;0.23998;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;16
A405+BODI Prop-Lys;Blue/Red;0;0.734;0.734;0.682;0.682;0.773;0.228;2.624;0.875;1;0.346;0.346;1;0.444;0.392;0.765;0;2;0.01937;0.50658;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;16
A405+BODI Prop-Lys;Green/Red;0;0.801;0.8;0.649;0.648;0.824;2.243;0.302;1;0.98;0.483;1;0.483;0.476;0.401;0.801;1;2;0.11848;0.00038;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;16
A405+BODI Prop-Lys;Blue/Green;0;0.794;0.718;0.705;0.699;0.824;0.076;8.899;0.883;0.98;0.486;0.524;0.869;0.428;0.388;0.812;0;1;25.749;0.8422;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;17
A405+BODI Prop-Lys;Blue/Red;0;0.839;0.803;0.792;0.838;0.863;0.308;2.421;0.948;0.999;0.545;0.561;0.952;0.45;0.422;0.846;0;2;19.976;1.3744;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;17
A405+BODI Prop-Lys;Green/Red;0;0.911;0.911;0.76;0.76;0.924;3.611;0.237;1;0.973;0.324;1;0.324;0.466;0.437;0.912;1;2;0.08318;0.00686;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;17
A405+BODI Prop-Lys;Blue/Green;0;0.792;0.72;0.699;0.703;0.822;0.081;8.315;0.881;0.982;0.472;0.506;0.875;0.429;0.382;0.809;0;1;24.728;0.8447;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;18
A405+BODI Prop-Lys;Blue/Red;0;0.832;0.792;0.786;0.837;0.857;0.231;3.179;0.943;0.999;0.534;0.548;0.955;0.449;0.413;0.84;0;2;20.418;1.5341;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;18
A405+BODI Prop-Lys;Green/Red;0;0.91;0.91;0.751;0.751;0.923;2.554;0.334;1;0.975;0.479;1;0.479;0.468;0.43;0.911;1;2;0.00672;0.02591;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;18
A405+BODI Prop-Lys;Blue/Green;0;0.228;0.014;0.43;-0.299;0.28;0.062;1.264;0.733;0.417;0.351;0.668;0.425;0.34;0.078;0.248;0;1;85.699;6.4834;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;19
A405+BODI Prop-Lys;Blue/Red;0;0.708;0.708;0.479;0.479;0.762;0.202;2.874;1;0.993;0.831;1;0.831;0.42;0.401;0.762;0;2;5.6133;0.00043;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;19
A405+BODI Prop-Lys;Green/Red;0;0.375;0.375;0.591;0.591;0.459;0.827;0.255;1;0.931;0.318;1;0.318;0.352;0.189;0.375;1;2;1.6548;0.00043;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;19
A405+BODI Prop-Lys;Blue/Green;0;0.229;0.025;0.426;-0.299;0.279;0.065;1.197;0.747;0.406;0.343;0.673;0.411;0.342;0.078;0.251;0;1;83.768;6.6092;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;20
A405+BODI Prop-Lys;Blue/Red;0;0.697;0.697;0.432;0.432;0.758;0.162;3.536;1;0.987;0.867;1;0.868;0.414;0.395;0.749;0;2;3.0137;0.00036;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;20
A405+BODI Prop-Lys;Green/Red;0;0.403;0.403;0.674;0.674;0.491;0.674;0.358;1;0.935;0.366;1;0.366;0.354;0.205;0.403;1;2;0.88733;0.00036;0;0;-;-;A405+BODIPY;Prop-Lys;6a bis;20
A405+BODI Prop-Lys;Blue/Green;0;0.768;0.768;0.653;0.653;0.801;0.077;8.274;1;1;1;1;1;0.437;0.612;0.8;0;1;0.00207;0.00012;0;0;-;-;A405+BODIPY;Prop-Lys;6a;3
A405+BODI Prop-Lys;Blue/Red;0;0.756;0.73;0.741;0.72;0.791;0.17;3.669;0.958;0.997;0.567;0.649;0.818;0.441;0.59;0.815;0;2;1.9433;0.12853;0;0;-;-;A405+BODIPY;Prop-Lys;6a;3
A405+BODI Prop-Lys;Green/Red;0;0.877;0.877;0.742;0.743;0.892;1.984;0.401;1;0.986;0.348;1;0.348;0.476;0.675;0.878;1;2;0.14028;0.00033;0;0;-;-;A405+BODIPY;Prop-Lys;6a;3
A405+BODI Prop-Lys;Blue/Green;0;0.786;0.786;0.661;0.661;0.816;0.088;7.605;0.978;1;0.684;0.684;1;0.44;0.613;0.806;0;1;0.00192;0.00581;0;0;-;-;A405+BODIPY;Prop-Lys;6a;4
A405+BODI Prop-Lys;Blue/Red;0;0.767;0.767;0.731;0.731;0.801;0.164;3.898;0.942;1;0.416;0.416;1;0.443;0.578;0.8;0;2;0.00192;0.14688;0;0;-;-;A405+BODIPY;Prop-Lys;6a;4
A405+BODI Prop-Lys;Green/Red;0;0.895;0.895;0.754;0.755;0.909;1.756;0.47;1;0.986;0.371;1;0.371;0.478;0.677;0.895;1;2;0.10073;0.00029;0;0;-;-;A405+BODIPY;Prop-Lys;6a;4
A405+BODI Prop-Lys;Blue/Green;0;0.591;0.591;0.555;0.555;0.663;0.07;6.306;0.97;1;0.703;0.703;1;0.385;0.497;0.61;0;1;0.00239;0.00018;0;0;-;-;A405+BODIPY;Prop-Lys;6a;7
A405+BODI Prop-Lys;Blue/Red;0;0.755;0.54;0.86;0.569;0.79;0.246;2.534;0.918;0.985;0.769;0.869;0.87;0.443;0.575;0.804;0;2;34.231;2.9184;0;0;-;-;A405+BODIPY;Prop-Lys;6a;7
A405+BODI Prop-Lys;Green/Red;0;0.659;0.658;0.715;0.719;0.707;1.87;0.268;1;0.956;0.268;1;0.268;0.423;0.528;0.659;1;2;0.83596;0.00048;0;0;-;-;A405+BODIPY;Prop-Lys;6a;7
A405+BODI Prop-Lys;Blue/Green;0;0.526;0.211;0.695;0.247;0.589;0.072;4.837;0.832;0.796;0.585;0.706;0.773;0.403;0.434;0.543;0;1;36.234;3.237;0;0;-;-;A405+BODIPY;Prop-Lys;6a;8
A405+BODI Prop-Lys;Blue/Red;0;0.767;0.727;0.738;0.731;0.805;0.175;3.704;0.927;0.995;0.524;0.569;0.869;0.434;0.61;0.818;0;2;5.1884;0.78413;0;0;-;-;A405+BODIPY;Prop-Lys;6a;8
A405+BODI Prop-Lys;Green/Red;0;0.668;0.668;0.741;0.741;0.717;1.411;0.364;1;0.958;0.274;1;0.274;0.424;0.539;0.668;1;2;0.65886;0.00038;0;0;-;-;A405+BODIPY;Prop-Lys;6a;8
A405+BODI Prop-Lys;Blue/Green;0;0.738;0.699;0.699;0.721;0.781;0.068;8.911;0.884;0.99;0.417;0.432;0.924;0.426;0.504;0.767;0;1;9.6611;0.31922;0;0;-;-;A405+BODIPY;Prop-Lys;6a;9
A405+BODI Prop-Lys;Blue/Red;0;0.765;0.744;0.747;0.763;0.807;0.247;2.639;0.923;0.999;0.457;0.47;0.942;0.44;0.517;0.805;0;2;7.1337;0.61902;0;0;-;-;A405+BODIPY;Prop-Lys;6a;9
A405+BODI Prop-Lys;Green/Red;0;0.868;0.867;0.786;0.791;0.888;3.145;0.251;1;0.983;0.323;1;0.323;0.469;0.585;0.868;1;2;0.11813;0.00046;0;0;-;-;A405+BODIPY;Prop-Lys;6a;9
A405+BODI Prop-Lys;Blue/Green;0;0.746;0.705;0.67;0.697;0.782;0.075;8.191;0.879;0.986;0.395;0.411;0.911;0.432;0.505;0.775;0;1;10.495;0.41837;0;0;-;-;A405+BODIPY;Prop-Lys;6a;10
A405+BODI Prop-Lys;Blue/Red;0;0.762;0.743;0.695;0.714;0.8;0.201;3.188;0.901;0.998;0.399;0.411;0.93;0.446;0.514;0.805;0;2;7.2623;0.71944;0;0;-;-;A405+BODIPY;Prop-Lys;6a;10
A405+BODI Prop-Lys;Green/Red;0;0.875;0.875;0.782;0.782;0.892;2.384;0.334;1;0.982;0.316;1;0.316;0.469;0.585;0.875;1;2;0.05982;0.00034;0;0;-;-;A405+BODIPY;Prop-Lys;6a;10
A405+BODI Prop-Lys;Blue/Green;0;0.798;0.787;0.677;0.653;0.824;0.057;11.893;0.989;0.995;0.518;0.825;0.583;0.434;0.396;0.814;0;1;13.023;0.00021;0;0;-;-;A405+BODIPY;Prop-Lys;6a;13
A405+BODI Prop-Lys;Blue/Red;0;0.832;0.764;0.767;0.741;0.858;0.014;53.533;0.973;0.967;0.601;0.767;0.735;0.449;0.413;0.846;0;2;22.149;0.33099;0;0;-;-;A405+BODIPY;Prop-Lys;6a;13
A405+BODI Prop-Lys;Green/Red;0;0.842;0.831;0.714;0.727;0.862;0.192;3.872;0.992;0.996;0.435;0.456;0.906;0.455;0.406;0.844;1;2;0.00021;0.30919;0;0;-;-;A405+BODIPY;Prop-Lys;6a;13
A405+BODI Prop-Lys;Blue/Green;0;0.806;0.764;0.768;0.797;0.832;0.059;11.676;0.95;0.996;0.534;0.558;0.926;0.439;0.432;0.822;0;1;14.086;0.09432;0;0;-;-;A405+BODIPY;Prop-Lys;6a;14
A405+BODI Prop-Lys;Blue/Red;0;0.83;0.756;0.767;0.733;0.856;0.013;55.96;0.969;0.962;0.605;0.759;0.749;0.447;0.442;0.843;0;2;21.673;0.29672;0;0;-;-;A405+BODIPY;Prop-Lys;6a;14
A405+BODI Prop-Lys;Green/Red;0;0.84;0.823;0.758;0.773;0.86;0.179;4.146;0.994;0.997;0.491;0.512;0.925;0.451;0.428;0.843;1;2;0.00021;0.26589;0;0;-;-;A405+BODIPY;Prop-Lys;6a;14
A405+BODI Prop-Lys;Blue/Green;0;0.554;0.554;0.4;0.4;0.675;0.083;5.491;1;1;1;1;1;0.334;0.484;0.563;0;1;0.00267;0.00028;0;0;-;-;A405+BODIPY;Prop-Lys;6a;17
A405+BODI Prop-Lys;Blue/Red;0;0.811;0.763;0.788;0.776;0.844;0.218;3.266;0.94;0.997;0.594;0.642;0.887;0.442;0.711;0.832;0;2;9.7908;0.72591;0;0;-;-;A405+BODIPY;Prop-Lys;6a;17
A405+BODI Prop-Lys;Green/Red;0;0.609;0.6;0.747;0.75;0.682;1.553;0.299;1;0.97;0.382;0.999;0.382;0.373;0.499;0.611;1;2;2.6677;0.00052;0;0;-;-;A405+BODIPY;Prop-Lys;6a;17
A405+BODI Prop-Lys;Blue/Green;0;0.552;0.552;0.382;0.382;0.673;0.089;5.084;1;1;1;1;1;0.33;0.479;0.564;0;1;0.00249;0.00028;0;0;-;-;A405+BODIPY;Prop-Lys;6a;18
A405+BODI Prop-Lys;Blue/Red;0;0.752;0.415;0.87;0.428;0.788;0.206;3.017;0.878;0.991;0.788;0.823;0.948;0.451;0.636;0.777;0;2;57.722;6.7621;0;0;-;-;A405+BODIPY;Prop-Lys;6a;18
A405+BODI Prop-Lys;Green/Red;0;0.62;0.62;0.766;0.766;0.692;1.241;0.385;1;0.972;0.361;1;0.361;0.365;0.502;0.621;1;2;2.4359;0.00043;0;0;-;-;A405+BODIPY;Prop-Lys;6a;18
A405+BODI Prop-Lys;Blue/Green;0;0.807;0.807;0.634;0.634;0.838;0.075;9.398;0.996;1;0.96;0.96;1;0.439;0.782;0.82;0;2;3.5652;0.51546;0;0;-;-;A405+BODIPY;Prop-Lys;6a;19
A405+BODI Prop-Lys;Blue/Red;0;0.793;0.753;0.805;0.777;0.825;0.22;3.09;0.973;0.995;0.638;0.697;0.883;0.444;0.771;0.8;0;2;4.3412;0.51546;0;0;-;-;A405+BODIPY;Prop-Lys;6a;19
A405+BODI Prop-Lys;Green/Red;0;0.919;0.919;0.778;0.778;0.931;2.761;0.314;1;0.98;0.38;1;0.38;0.476;0.873;0.919;1;2;0.1344;0.00173;0;0;-;-;A405+BODIPY;Prop-Lys;6a;19
A405+BODI Prop-Lys;Blue/Green;0;0.812;0.812;0.631;0.631;0.843;0.08;8.859;1;1;1;1;1;0.444;0.784;0.818;0;1;0.00209;0.00014;0;0;-;-;A405+BODIPY;Prop-Lys;6a;20
A405+BODI Prop-Lys;Blue/Red;0;0.796;0.763;0.798;0.787;0.829;0.185;3.714;0.973;0.996;0.603;0.644;0.905;0.447;0.767;0.798;0;2;3.2339;0.2899;0;0;-;-;A405+BODIPY;Prop-Lys;6a;20
A405+BODI Prop-Lys;Green/Red;0;0.921;0.921;0.79;0.79;0.932;2.175;0.4;1;0.987;0.376;1;0.376;0.478;0.892;0.921;1;2;0.15485;0.00036;0;0;-;-;A405+BODIPY;Prop-Lys;6a;20
A405+BODI Prop-Lys;Blue/Green;0;0.811;0.811;0.733;0.733;0.846;0.092;7.76;1;1;1;1;1;0.431;0.454;0.86;0;1;0.00332;0.00017;0;0;-;-;A405+BODIPY;Prop-Lys;6a;21
A405+BODI Prop-Lys;Blue/Red;0;0.839;0.839;0.776;0.776;0.87;0.561;1.351;1;1;1;1;1;0.441;0.487;0.883;0;2;0.00332;0.00104;0;0;-;-;A405+BODIPY;Prop-Lys;6a;21
A405+BODI Prop-Lys;Green/Red;0;0.898;0.897;0.801;0.811;0.916;5.468;0.153;1;0.99;0.379;0.997;0.379;0.464;0.552;0.898;1;2;0.19127;0.00104;0;0;-;-;A405+BODIPY;Prop-Lys;6a;21
A405+BODI Prop-Lys;Blue/Green;0;0.813;0.813;0.735;0.735;0.848;0.099;7.244;0.975;1;0.612;0.612;1;0.433;0.467;0.86;0;1;0.00224;0.0203;0;0;-;-;A405+BODIPY;Prop-Lys;6a;22
A405+BODI Prop-Lys;Blue/Red;0;0.833;0.791;0.849;0.837;0.864;0.401;1.861;0.973;0.999;0.679;0.723;0.917;0.442;0.49;0.874;0;2;2.5937;0.44111;0;0;-;-;A405+BODIPY;Prop-Lys;6a;22
A405+BODI Prop-Lys;Green/Red;0;0.902;0.902;0.793;0.798;0.919;3.636;0.232;1;0.988;0.375;0.999;0.375;0.469;0.555;0.902;1;2;0.20312;0.00071;0;0;-;-;A405+BODIPY;Prop-Lys;6a;22
A405+BODI Prop-Lys;Blue/Green;0;0.806;0.806;0.695;0.695;0.84;0.098;7.196;0.962;1;0.507;0.507;1;0.435;0.388;0.858;0;1;0.00223;0.05661;0;0;-;-;A405+BODIPY;Prop-Lys;6a;24
A405+BODI Prop-Lys;Blue/Red;0;0.815;0.814;0.745;0.74;0.849;0.369;2;1;1;1;1;1;0.443;0.399;0.859;0;2;1.3672;0.00065;0;0;-;-;A405+BODIPY;Prop-Lys;6a;24
A405+BODI Prop-Lys;Green/Red;0;0.899;0.898;0.761;0.766;0.915;3.41;0;1;0.991;0.34;1;0.341;0.478;0.507;0.899;1;2;0.27013;0.00065;0;0;-;-;A405+BODIPY;Prop-Lys;6a;24
A405+BODI Prop-Lys;Blue/Green;0;0.802;0.802;0.694;0.694;0.838;0.106;6.626;0.952;1;0.451;0.451;1;0.435;0.391;0.856;0;1;0.00211;0.10993;0;0;-;-;A405+BODIPY;Prop-Lys;6a;25
A405+BODI Prop-Lys;Blue/Red;0;0.809;0.787;0.791;0.802;0.843;0.302;2.349;0.973;0.999;0.55;0.573;0.93;0.442;0.396;0.854;0;2;1.0831;0.2128;0;0;-;-;A405+BODIPY;Prop-Lys;6a;25
A405+BODI Prop-Lys;Green/Red;0;0.9;0.9;0.753;0.753;0.916;2.61;0.322;1;0.988;0.348;1;0.348;0.478;0.502;0.9;1;2;0.26896;0.00052;0;0;-;-;A405+BODIPY;Prop-Lys;6a;25
A405+BODI Prop-Lys;Blue/Green;0;0.684;0.625;0.693;0.69;0.736;0.055;9.889;0.86;0.992;0.432;0.451;0.914;0.424;0.425;0.725;0;1;14.444;0.28308;0;0;-;-;A405+BODIPY;Prop-Lys;6a;26
A405+BODI Prop-Lys;Blue/Red;0;0.75;0.713;0.73;0.738;0.796;0.151;4.193;0.903;0.999;0.465;0.484;0.923;0.439;0.461;0.796;0;2;12.378;0.46242;0;0;-;-;A405+BODIPY;Prop-Lys;6a;26
A405+BODI Prop-Lys;Green/Red;0;0.873;0.873;0.807;0.808;0.892;2.293;0.347;1;0.992;0.388;1;0.388;0.473;0.525;0.873;1;2;0.00831;0.00035;0;0;-;-;A405+BODIPY;Prop-Lys;6a;26
A405+BODI Prop-Lys;Blue/Green;0;0.688;0.632;0.686;0.689;0.74;0.059;9.217;0.859;0.992;0.421;0.439;0.911;0.427;0.427;0.734;0;1;13.823;0.33239;0;0;-;-;A405+BODIPY;Prop-Lys;6a;27
A405+BODI Prop-Lys;Blue/Red;0;0.744;0.707;0.712;0.718;0.79;0.131;4.763;0.895;0.998;0.452;0.473;0.909;0.441;0.451;0.793;0;2;12.039;0.55116;0;0;-;-;A405+BODIPY;Prop-Lys;6a;27
